"id","V1","V2","V3"
"78",49.0823762193849,-12.2867067394881,4.45266215817029
"79",49.9339061819052,-12.7715410717889,4.20302198800083
"80",50.3153130799535,-12.0145896489335,2.56970724129218
"81",50.6547726479517,-11.3589495309748,1.86753942554073
"82",49.148212163984,-13.1647055857074,4.89085669040485
"83",51.2410488126661,-12.3906671232413,2.55972944186424
"84",51.3829532305941,-12.5170058264669,2.83260478015335
"85",51.9575960377753,-11.4902507080567,2.01598537993668
"86",50.7088202893292,-12.839806132787,2.53939799805851
"87",48.9374723884084,-12.9770958793233,1.36774470869161
"88",48.7304393418714,-13.0451881059689,1.08997651036388
"89",48.5408099414123,-12.9645875358845,1.34166596878926
"90",49.0929935004006,-13.1360676729517,0.685173522310621
"91",51.9680876871561,-11.9967354703209,3.58083645213735
"92",53.6079731075822,-14.0490209956022,3.70213630513405
"93",53.5782897838045,-13.8998540748873,4.12615469371013
"94",53.7632342122099,-14.0272607816881,7.14088671905465
"95",53.2046748790484,-15.2618281334288,7.98584441763198
"96",54.0142546907787,-15.1875340205908,7.84828246534178
"97",53.9568682933186,-14.7946344500987,7.92818821077511
"98",53.2586650918916,-14.9853248754553,8.45839288869154
"99",53.5949658917935,-15.1035734350501,8.55325913487866
"100",52.9446129714444,-15.0736824096533,8.99638114681861
"101",53.527129126664,-14.6946961585384,7.82885514405496
"102",54.0342569125451,-13.2778682739901,6.54023729751147
"103",53.8750980639431,-10.9874376302614,6.93059584613428
"104",53.8016463254269,-10.7537136977247,6.98968146819629
"105",53.8794531259797,-10.8432365341138,6.9666063019711
"106",53.4726987233541,-9.1484766762455,7.48061952916204
"107",53.5812876455671,-15.5550136702805,3.83646924704551
"108",53.7175559334709,-16.9410550037095,3.8009365942216
"109",53.8106211402504,-17.0799441403335,3.77670436284323
"110",53.7160881017458,-17.1352626636212,3.82892193945696
"111",44.9614724161689,-18.9826871425917,3.32840716761835
"112",45.0251756862173,-18.8624684061711,3.21570974575421
"113",49.8148953254671,-16.9072853270219,0.917794628670837
"114",49.8305661963057,-16.8352753074005,0.894567595941359
"115",46.751934980086,-16.6910160888889,13.2934096734099
"116",46.7240098016479,-16.7137813234089,13.2920637688785
"117",56.1474359346403,-14.5215674220283,1.838174966196
"118",55.5155856980437,-14.3531187255652,1.4651256018737
"119",55.5918885150123,-14.2615760944427,1.17704668340493
"120",55.5308817103505,-14.2108531460633,1.15017568579784
"121",54.7467556738291,-14.5312262847005,-2.25571017124241
"122",54.7531554265693,-13.5253192918896,-2.94995523488124
"123",54.6976101962448,-15.0697292701151,-2.74206457299325
"124",55.3625162035033,-14.8055347024287,-3.12476485529695
"125",55.7830751513823,-12.9232974773544,-3.28437705518994
"126",55.2793070147032,-12.6340862178222,-2.48823349195881
"127",55.5097973813327,-15.8054465635,-2.76027871570059
"128",55.8269615962776,-13.8861849496439,-1.93069330091979
"129",55.875296067357,-14.6113949638584,-2.54943421664398
"130",55.9402727216563,-14.2039798433182,-2.87907982875172
"131",56.0107206598505,-13.2419313689314,-2.40917782168924
"132",56.5174077556866,-12.87685691783,-2.52437026229115
"133",57.1463730884553,-13.2475841267539,-2.84400856257712
"134",55.5791948629198,-14.4423157197302,-0.680856671225586
"135",55.451601270354,-14.2182173204269,-1.65852970224127
"136",1.68425019934348,-56.7073165785984,4.13550816997088
"137",56.1527871766252,-14.0230821275456,-1.49165522493636
"138",56.0332646442053,-14.6752026578035,-1.71086254926538
"139",56.5391237351526,-14.4239335047252,-1.93587827098379
"140",37.972502887917,-25.9424836375555,7.54863961247444
"141",43.8468319927659,-25.2766179092889,12.9957966940417
"142",43.8447268581396,-25.2762202415165,12.9956644695193
"143",38.7905394489978,-26.2477574043415,7.53785737115573
"144",47.1148998742738,-25.6236599517973,10.0642251378471
"145",40.1120204716504,-27.5586461686909,7.01030257802772
"146",43.6361960811308,-24.6966481717056,9.79066916568707
"147",38.9561874531006,-26.6537908986399,8.15048818660503
"148",48.4860724460744,-23.3237608478043,9.37876475771643
"149",42.9094070685678,-23.7870859625764,9.68651852589755
"150",43.8166294022737,-26.1752287136738,10.5106182185468
"151",43.8472303067296,-26.3042771797202,10.5635841126195
"152",46.4789600014736,-23.3308654532763,11.4721399513061
"153",47.5648000476921,-23.6562517660606,10.949621220213
"154",47.4990663564178,-23.7348606233081,10.9800816568351
"155",46.874866636515,-24.9112157931884,10.536957137051
"156",47.3103741180689,-23.6858072694947,11.1934390494659
"157",46.6523782495715,-23.1549538356728,7.28953713146285
"158",43.9673743280669,-28.6913700851245,7.11231566721796
"159",43.7158598756531,-27.1372820527713,6.42568127278339
"160",46.3938878519511,-26.5622809889289,5.3842747099675
"161",47.1857828686353,-26.6323234168064,5.4706247474163
"162",47.2101010667342,-27.7346149309159,5.03390180827766
"163",45.98442761045,-27.7927593848888,5.03771639339731
"164",46.056774378341,-28.6095830784576,5.89604497189169
"165",43.9956080360563,-26.5394790970642,7.34873125277034
"166",44.32879125029,-26.1360360367315,6.3335270641987
"167",46.6901824812155,-27.8625047201726,6.15436676766199
"168",46.3193643941248,-26.3058951472158,6.24409654845959
"169",45.1494435010135,-26.9888658998602,7.71806268452638
"170",48.2448336021393,-25.1262740986885,6.07160422484859
"171",46.3364889468689,-25.025960489608,6.11654493049109
"172",47.2697577537864,-26.8675864471902,7.64436085162084
"173",45.5738690649714,-24.7555618555119,6.40859913873733
"174",44.603587915885,-26.9872515106306,4.19548730868239
"175",47.4625405544417,-26.7392494741922,7.91398939329973
"176",46.0818464065377,-25.6320967850869,5.78686630671036
"177",44.9007220242173,-26.6821660090811,6.49793500226201
"178",44.9170313170515,-25.2650089653479,5.54581173247914
"179",46.2434444764676,-24.9851365003524,4.8514241492152
"180",44.896406509594,-26.6524056178567,5.71756382119318
"181",45.6683534697076,-27.0430056098961,5.74386962323676
"182",45.7784359442025,-28.106755046159,6.2064577269193
"183",45.5307772887985,-26.102145891791,5.01098734782747
"184",46.3354523160545,-26.2835938592511,4.28137696015796
"185",45.624642109745,-26.3863698494495,7.16995943111423
"186",45.2650116625244,-27.225285775488,6.13414167942794
"187",45.7452095706421,-25.8891349307806,6.45138633299196
"188",45.9989328723116,-27.3570629289667,4.51578484948681
"189",44.29079051035,-28.0024483889613,5.36010325922262
"190",46.0802760563984,-20.4392830082932,6.52453623977767
"191",47.5190278879594,-16.2373096676207,6.39351855677771
"192",45.8881839369482,-18.8458980678352,6.33778187849898
"193",45.9271133813405,-18.6971164898239,6.34598400627709
"194",45.5551644964322,-19.7621608116208,6.38043330357328
"195",38.5379655800852,-25.6524059515424,7.47658793023051
"196",37.5308573493513,-23.9294463133219,7.30854669252478
"197",37.4270164513131,-24.0885169794828,7.28499185940388
"198",38.1518203110518,-24.4726199837957,7.41653705763224
"199",50.1883605307419,-20.258760953547,3.41950724736843
"200",49.2522228825417,-21.0019976751524,3.68783013719877
"201",49.5579581643233,-20.7324758847672,3.97369491689973
"202",43.2510700921717,-25.8489496030771,6.4514483657002
"203",47.0873954618833,-24.502187748798,4.41315651054988
"204",49.5984763722218,-20.7225304690291,3.96694267211129
"205",-0.967563691998072,-10.5700402516982,9.18504566338799
"206",-9.64596400721073,-2.43872897982898,11.779753519564
"207",37.4686916336887,-22.9108405108334,3.21160717594317
"208",41.6260074135985,-20.0633789522428,8.20233441800946
"209",42.9634754120304,-22.0781638953443,4.62641680199118
"210",43.6341536827724,-20.9474611940102,6.19493107415834
"211",43.6893476184132,-21.2733169403363,7.06969477240812
"212",42.683158102099,-20.8091633557796,7.17996424426882
"213",41.9353402321251,-22.9914065065845,6.43044213767095
"214",42.3419856675975,-21.4696060203456,5.80083020259145
"215",42.3059001666622,-21.5527911528239,6.61060467231378
"216",42.1305496911436,-20.5595431616479,6.85664001863049
"217",43.4539657248504,-21.7005008740447,5.91139354684275
"218",43.7584208721652,-20.7960688375526,9.24944456117742
"219",43.1564049940837,-21.5614091802625,6.27965956786367
"220",45.3146214521584,-21.7589563472555,6.80413606928441
"221",40.454851993921,-23.7820932658055,8.46362220050107
"222",44.521461008115,-22.1472054457115,7.03010629976427
"223",44.7067235208662,-22.0101071558362,6.46006330097057
"224",43.2687745931924,-21.9367994852765,4.30168773040872
"225",39.9072947199653,-22.1004441926685,4.72392959130644
"226",40.4796817293353,-22.7543572161804,5.09612219019875
"227",37.9173317137362,-23.6964632435086,8.42976290839836
"228",40.9934183068942,-21.6834725634168,9.15882592893797
"229",40.9347222038545,-22.9005028744562,8.48952439586116
"230",40.0804282649968,-22.0414602402159,6.15435064447767
"231",40.4718670124371,-22.4361641673632,7.24591312054603
"232",39.7877817081345,-22.6454612752663,9.51312401888084
"233",41.3779877847256,-22.1370273416394,8.11150009690754
"234",39.5538143175688,-20.8575190881945,8.02557907739822
"235",38.8459018062883,-21.9869643619916,7.15458837097017
"236",39.1348923052345,-22.8876645493185,6.1937206895583
"237",39.5258706719137,-22.2462712751245,7.34103545280382
"238",40.1011087627627,-19.4419655407986,7.77160095689451
"239",40.4773536661935,-22.5200312278612,8.13513127165012
"240",38.6688554459732,-21.4250031064373,6.51273592626054
"241",39.2458091162468,-20.9708114810095,7.06223000956345
"242",40.7462564875594,-20.4731193282639,4.52487031098696
"243",39.3846240210943,-21.8588506338573,6.97493776775684
"244",39.9271086038432,-21.313213597867,6.84615988552472
"245",39.2790342862991,-21.6653896141444,6.0691570286487
"246",40.5302125814087,-21.410759838362,6.42965907135731
"247",39.1560325166902,-20.7650818285239,5.6941406740819
"248",39.3229436640155,-21.1843056274834,5.04936150538754
"249",39.5555351882197,-20.6244488715271,6.46043893833232
"250",38.2773756161793,-22.2634114540728,5.69352798776656
"251",40.0537256274959,-20.2099343890423,5.63642423313282
"252",39.5766237868924,-21.1596394708354,3.50434852255276
"253",41.3610860936958,-19.3863199062583,5.9378754634711
"254",-17.739702929064,-26.8819984522738,-11.2651257815675
"255",44.3328956115793,-25.5932864823332,4.34132285495582
"256",36.5558445442309,-19.3771206071405,4.1571734360336
"257",37.0217269256299,-19.4166126666434,4.42298224380674
"258",37.1627009644648,-18.7574882358228,7.29407560187062
"259",-17.3903348004971,-28.1671228787306,-12.6273566515674
"260",-18.6047209921077,-29.4788007271198,-11.8665830612266
"261",-17.4286618546795,-28.1600310693049,-12.5481733614309
"262",38.1301046983511,-19.1520054562928,5.88740351232963
"263",37.5116353254052,-17.865587333389,5.80664541549358
"264",38.6354890206409,-18.7626245727974,4.78436922256878
"265",-19.185405589364,-28.4806723696134,-12.4194757783057
"266",-18.5537389975978,-27.6450694909231,-11.740815832387
"267",-18.7896415778708,-27.3466968356104,-11.2974801692251
"268",-18.4571238179652,-28.4970904008114,-10.9025401481956
"269",-19.254384324616,-27.6207053414855,-11.1792664816057
"270",-19.2688257051363,-30.1586461939539,-11.1247858417325
"271",-18.8628961214918,-28.7721407206365,-10.1539644499368
"272",-18.2151826770948,-27.6640736643533,-11.1723248067473
"273",-17.6643179338863,-28.3662220350264,-10.7355715922646
"274",-17.9556268403249,-27.9808068442889,-11.295908294763
"275",-18.8273061908227,-28.034913321637,-11.2461687247426
"276",-0.543113279339739,-25.1117829900426,-10.0900660540076
"277",36.5965248106584,-20.5247920788048,7.60380151661566
"278",21.523002922797,-13.8191395107204,4.59509530174585
"279",21.5304178523134,-13.8331654622361,4.59214519832294
"280",-8.6006172086812,11.8014523200467,-15.169976185914
"281",32.0867844852255,-24.3619258804489,-2.3602485464335
"282",5.82208865120325,-32.8836856705394,-2.51868493247131
"283",0.431689966572088,-30.4770862103707,23.6531572690991
"284",2.82185073072461,-33.0645220535405,24.5991404711225
"285",0.911717411408931,-29.036886828749,22.0097323536417
"286",1.7301035160058,-28.3732753541798,23.0215817236197
"287",1.10774646661503,-29.4839157344875,21.8912658716811
"288",2.05818929560861,-29.6993569544648,23.5496830301676
"289",2.63744658543604,-29.7140097086573,23.6766683304096
"290",2.74913696709691,-29.8962614127752,22.6311636999749
"291",2.08311242680195,-28.8795416854897,22.3026439319033
"292",1.66299545119282,-28.7437580158405,23.2008237337982
"293",1.62152308304724,-28.5286509763161,22.3469211144807
"294",2.94790447667129,-28.5679822463937,22.7151237981878
"295",3.85453505425808,-28.7044250279753,23.3076312267748
"296",1.02425925485435,-27.865740500621,22.8712870109629
"297",1.27680311263841,-29.3245335017987,23.2749706034379
"298",1.74340708259287,-29.8126643165841,22.4385975167486
"299",2.58640497020908,-27.2836483829932,22.427717768683
"300",2.64470477729226,-31.2732045319777,25.8885542181183
"301",2.51529670917225,-30.199541923277,25.9934466963845
"302",2.28461567523787,-32.2832579098994,24.2171180674497
"303",2.30194439828575,-32.2741445820028,24.1931379223175
"304",1.67865159645004,-28.0128690220831,24.656997255932
"305",1.60593787642911,-27.7864302119598,24.2989735240656
"306",1.74771973105525,-28.362802969159,24.7926621149367
"307",0.341781795013953,-28.5527454703836,23.8756662286655
"308",2.89324123668799,-27.7650900424739,25.0168368033132
"309",2.55315199058327,-28.1599265639442,24.1961362703368
"310",2.04278155954999,-26.8618453622731,24.1780966781838
"311",3.28575843327983,-25.6044360038909,24.6561888803167
"312",3.47208551096037,-27.0565893369649,25.2686634012645
"313",2.69547603200891,-26.2451918455435,25.5092214133111
"314",3.05647405879896,-26.1987963976769,25.0733084624718
"315",2.9190121262727,-26.0305719058277,24.2995487378928
"316",3.6618212421052,-26.3087079457737,24.8833079164142
"317",2.73988910733932,-28.8207843083421,24.910844921393
"318",2.83089620130147,-27.159098230197,23.8463167258681
"319",2.5630046214413,-30.3148938274287,26.0689408639719
"320",-1.01474658445785,-30.7180783458851,25.633966586228
"321",-1.12238568286322,-30.8717409515695,25.5384924808278
"322",-1.17797525697855,-30.7640371701398,25.7517338964886
"323",1.04967038801149,-32.5324598968636,20.7732276955972
"324",0.762590506279931,-32.6173670714289,23.7190195395175
"325",0.812358128617841,-32.5709690680492,23.6835923602563
"326",0.813163735676363,-32.3311610651857,20.8329586423983
"327",-0.105295758630018,-33.1394462388685,19.4270135271949
"328",-0.160449001834659,-32.7978524558877,19.914643691865
"329",0.752607946504439,-33.5731493909333,19.981696006947
"330",0.133227787749442,-33.4743596728368,20.0411463488675
"331",-0.846680220261275,-31.739218840791,19.4172922309782
"332",-0.820794389511226,-32.7383823797749,19.8306946360324
"333",-1.06969810470969,-33.1206035422028,19.7083571677733
"334",-0.481282456986997,-33.2848389970027,20.5172594005025
"335",-0.498466091888898,-33.1411240622761,20.446800813693
"336",-1.07895612270855,-33.2425750372704,20.5311348318023
"337",-1.24914317518475,-33.9621675920459,20.5561551171301
"338",3.55139613881512,-20.7830591054956,31.8991657395377
"339",3.56764212914489,-20.7858062727576,31.8775026275832
"340",1.80125966372139,-20.4647931729479,32.7328535146273
"341",1.83958043983496,-20.4733592392795,32.7145621438899
"342",11.5270814087772,-30.7722685100217,25.8450551128854
"343",-1.13703231198253,-30.7982451496725,19.3688257575295
"344",5.89125679607953,-30.225016279491,20.2093980569357
"345",10.6044464737164,-31.412739806415,25.1386740032656
"346",10.0374784257138,-30.8730976045021,24.8661338729327
"347",9.79449319874566,-30.5176711197993,24.5544265881296
"348",10.8219237541322,-31.3840021728996,25.0874275419791
"349",10.8205048795094,-30.7510882659566,24.2809411754331
"350",10.3979253907233,-30.7769441990104,25.2362910943121
"351",10.4371025982158,-30.589187491996,25.1479910687279
"352",4.75272215175842,-29.5885687529837,23.5111253572423
"353",4.69390596579449,-28.5407114109795,23.4187867496647
"354",4.46589276125001,-28.575301356704,23.5493834661612
"355",4.65913296121913,-28.5926406354872,24.5034663541553
"356",-1.47696973110077,-25.7047382344736,26.3638936066459
"357",4.43149006162054,-28.9745662694855,22.1399812688658
"358",4.33590003265723,-29.1295932456594,21.8391713536282
"359",9.72524895447011,-31.1953922106237,25.9392803826943
"360",9.14721667336618,-31.1562827205743,25.6933288158795
"361",9.3044555776817,-31.9506131084611,24.3125119062165
"362",9.59033658888429,-30.5921517673948,25.7153133003066
"363",9.60571024382664,-17.2240191158601,-1.64571742280787
"364",9.57738162990907,-17.2305241342583,-1.50881871654454
"365",10.3559889049301,-18.28407213897,-2.34907765713333
"366",10.4960936718454,-18.4512775254613,-2.34178810264512
"367",15.1533531736649,-20.7564693666281,0.522919026188929
"368",15.1518963340018,-20.752441698449,0.526110958179267
"369",15.1616548515672,-20.7721988240475,0.542121024085984
"370",27.0399073070924,-12.173178419102,16.8652044187866
"371",27.0238813064498,-12.162293085652,16.8712115942558
"372",0.97579009130013,-26.4748963699061,16.3782288809446
"373",0.706723878694686,-27.3670528418487,15.9597441421033
"374",0.683109252851241,-27.4445229156075,15.9341365885525
"375",1.00063791559244,-26.3844190539957,16.3940990392985
"376",4.89262028093713,-13.5994379149704,-7.64864164410868
"377",8.88860315847169,-14.0839213250415,-8.40740471177512
"378",8.89424906341712,-14.0829306298981,-8.40385082044741
"379",5.46345401742381,-13.3715956325057,-7.5257697734316
"380",9.42766472595995,-16.609854484218,-2.02586433163789
"381",11.865856716977,-11.7238126897035,-3.16531784277445
"382",6.20721776298717,-12.9914508982214,-7.37518314608166
"383",6.28803717090645,-12.9703350736209,-7.36946476372842
"384",10.3376326413397,-12.0734076680549,-6.78846650192832
"385",10.8755084558555,-12.1568075385153,-7.31722152281392
"386",10.8071556574247,-12.1379313409829,-7.25122270811911
"387",5.54163816490551,2.33140200004397,-18.1695458228727
"388",10.1380776552094,-12.018060958751,-6.55938600671649
"389",0.952955033928005,-13.3975892421219,-3.65504463314535
"390",0.948808019517306,-13.3963906856624,-3.62715700995025
"391",0.933846579202634,-13.3748647478393,-3.4938884373546
"392",0.836133526394708,-17.5165438772308,11.4088053717617
"393",0.730125702007706,-17.5978626977992,11.4632668223133
"394",0.166277056158295,-16.9278005027268,11.1608392350863
"395",0.155857581869176,-17.0050685888794,11.0341668790653
"396",0.482862303255841,-17.499950348038,11.6305178240876
"397",11.9339370771227,-10.5339624309381,-1.89209149266296
"398",10.8944546228696,-10.3463812572901,-1.63195242900855
"399",12.2826626910665,-10.2667770401362,-1.13481006468335
"400",11.9626335577606,-11.0126034367548,-2.45041636725402
"401",11.9556264339689,-10.7647152718315,-2.26404838906765
"402",12.0657092099469,-10.3909134879835,-1.57749188640776
"403",9.50714045412979,-22.8770395370117,3.32032528402174
"404",8.93018273272806,-10.7843169324717,1.54316557237122
"405",9.63492089200785,-13.144413179793,2.09255479826542
"406",5.9498604670629,-16.5335491520757,3.18757475738135
"407",6.08398710116603,-16.5260840472272,3.13182729400492
"408",9.80744597802269,-16.3044515849305,2.0240645676729
"409",10.0124148334564,-15.5094086076726,2.35208216093676
"410",9.89286745135038,-15.591238139704,2.15023507114629
"411",9.0547856304568,-15.7700557926053,2.02552813361462
"412",8.93381480369291,-16.3045854340423,2.03800420130098
"413",8.00569560068057,-14.7774823183777,2.78696419397771
"414",8.57385805653783,-16.4338578213894,2.30137105234449
"415",8.39593819846712,-16.6108904981129,2.49365360013919
"416",8.34983022375274,-14.5644810934736,1.64976832786062
"417",8.27320820315817,-14.5165206556193,1.58480115410743
"418",9.5261477698193,-14.3998252212358,2.16415997726027
"419",22.6652132328432,26.1216378628993,6.13907405839097
"420",1.65080309199206,13.981743134443,-2.8759547564923
"421",-4.02753253823992,9.04413245082415,-21.8408600066262
"422",-6.08407574207294,7.91389455810096,-23.4673234026958
"423",-6.06175723250324,7.92378949439762,-23.431102274825
"424",-10.7039408270173,-12.1345324238221,-13.2870855118676
"425",-10.1337276342255,-12.4372149134625,-13.128184289672
"426",-10.1232476817723,-12.2748944007565,-13.4285450108204
"427",-8.90177730846524,-12.1865376770522,-14.0063476951587
"428",-10.7766913052479,-12.1308333005656,-13.2340263555997
"429",-12.9802172904169,-9.39342859331034,-15.9657657311455
"430",-13.666497961338,-9.4456052674819,-16.226292581032
"431",-13.4340303147605,-9.43271905824224,-16.1302909229408
"432",19.9967504330039,18.3504082839477,-13.8248755944059
"433",16.2140038272011,28.7947404601886,-1.27909291353377
"434",-9.91382934735614,-6.8299878888931,-16.9415539435114
"435",-9.89609653059564,-6.7817923789854,-16.9403771236436
"436",-9.41965793989431,4.77201776256011,-13.3189242147777
"437",-9.618422341744,4.70075624621395,-13.2300118120074
"438",-8.79974548975367,5.05541539337662,-13.6736490138416
"439",-6.09953594136092,31.2581314812122,13.881719916672
"440",-5.61194797354515,31.4921073955116,14.0694760964156
"441",0.571697890227914,33.2846979892302,12.6551266238326
"442",0.630690651760856,33.2334993551323,12.710605239685
"443",-6.13305212313823,31.2255376478619,13.8488750797826
"444",0.306173654096038,33.6725724734511,12.0822941405373
"445",-1.01544499980893,35.273563890528,10.6005934195228
"446",-0.83112776941577,35.2903806063935,10.4138856552244
"447",-1.20757825757792,35.0334898167448,10.3666075339137
"448",-0.785907834128438,34.9044750438597,10.2408834823938
"449",-1.28578340651506,35.4888289652125,9.88221385444366
"450",-2.1704060018035,37.5129919221555,11.0833692399887
"451",-4.0251944523077,9.04404640478396,-21.8337142649189
"452",-0.956504534647473,36.3562321424416,11.0017353413893
"453",-0.576678736870539,35.9541271889291,11.4138210845259
"454",-1.86468812389264,33.8421965945188,8.24061680379672
"455",-4.71377552426198,36.8269991186269,8.8911244710099
"456",-4.71592795016098,36.7893601871719,8.80779241736931
"457",-3.29867690806231,37.8249387607038,10.9134449249705
"458",-3.52312902362676,32.9527320529666,8.58356825317913
"459",-3.87822889951617,37.8620856797393,10.732257453147
"460",-4.31992735705601,37.524184405525,9.83767606883343
"461",-4.13045647768434,38.023241409732,10.928319575171
"462",-1.88899025645557,33.2316497626128,8.44607380134279
"463",-1.10656102651692,30.3886908629777,8.63038962468799
"464",-1.43555526279764,32.9160595343391,9.1453485026203
"465",-2.99986059280476,32.3936570582096,7.54131420439465
"466",-1.30290954001159,33.4607620919574,9.63073911069037
"467",1.03765431676989,35.8685467310377,8.99536303581307
"468",0.896079287841463,35.0176360603333,6.44958371090961
"469",0.913124785419087,35.0227951459132,6.45733015007463
"470",1.15226591124163,36.4835247543242,10.2116044174027
"471",2.58713901773341,37.4496833755095,10.9765802508195
"472",0.634623075327561,36.1420960680126,10.0225154028799
"473",1.49306896879451,36.7570155875081,10.4247637592899
"474",2.60810080354178,37.47646043897,11.0046652130268
"475",-11.8648943308671,11.9179026433237,-18.4249925851483
"476",-11.8692637058708,11.9198045697559,-18.4300637252269
"477",-12.4621942414708,-13.3231964861331,-24.7165885445819
"478",-4.87791869789547,-8.28852976560906,-5.46132519349212
"479",-3.7003552044922,-6.84411872758032,-6.81061802297148
"480",-3.36922314146473,-6.56290625246525,-6.45767636325273
"481",-3.78159300722355,-6.98052790121006,-6.37247946129834
"482",-4.08143066025425,-7.3410265872129,-6.11503638590738
"483",-7.98447785571527,12.9152633062165,-14.8213710267844
"484",-8.21534322419761,12.8035427465869,-15.0545575218923
"485",-8.26482247001585,12.9576665610327,-15.1527362575835
"486",-7.58389521331378,21.815466597332,-15.5317221756362
"487",-7.09561221760664,22.3981975222459,-15.9189629262666
"488",-7.20832168177877,22.5449819069802,-15.803988791457
"489",-7.0786645915617,22.5666906280069,-15.6956784573176
"490",-7.38733262947576,22.9684277860415,-14.8999870390706
"491",-8.31282543108077,22.8581898931914,-15.4326671724273
"492",-8.75503321861299,23.1598391685941,-15.5760522804471
"493",-8.09299595139296,22.1840278396961,-16.0388385498378
"494",-6.45642917171244,24.4217643960224,-15.1465243191302
"495",-5.9202198823667,25.2725106892112,-15.2598527227462
"496",-5.8021683174418,25.4256911940208,-15.2881993598097
"497",-9.94532970669964,23.2173703354453,-14.1081224356775
